Knapsack Testing
No. of Solution Systems, Trial, Pre-processing, Execution
50, 0, 400, 0
check, getRandomReady, getFunc, getPair, acquireLocks, perfFunc, rmFITS/READY, newFITS/READY
46165940, 116698, 24342, 160841, 23762, 11004, 221562, 8440592
92743924, 160759, 32890, 284134, 32421, 244526, 396339, 13488798
41315005, 148070, 30726, 260376, 96765, 77721, 345409, 10090745
112311916, 173877, 35174, 286309, 34644, 18785, 345599, 8424729
167828990, 155005, 32888, 269074, 41173, 256152, 846871, 11625841
31768130, 161357, 41231, 278910, 32413, 222911, 377432, 12243218
30981131, 108532, 22427, 189468, 21381, 295279, 294709, 13071108
31252150, 190826, 40803, 266181, 37445, 20211, 443672, 7949485
35559284, 293157, 43030, 458724, 49023, 207895, 650420, 12605184
30456344, 107857, 21861, 142016, 20678, 9649, 188016, 6791986
37557888, 176346, 36256, 350868, 45516, 153992, 409886, 10136550
33430421, 176033, 42078, 327772, 36166, 222520, 454422, 11140575
32023454, 82815, 16336, 105637, 14815, 7130, 132986, 5512286
39071251, 149465, 29573, 203591, 29105, 14713, 278669, 8188812
36068089, 195903, 39499, 344939, 57059, 155351, 432848, 14479776
40229270, 210507, 39142, 449750, 47365, 139064, 527593, 11950938
42399003, 193102, 39259, 346768, 39104, 155156, 454376, 14120848
40263481, 120986, 24942, 164203, 24638, 11481, 224552, 8173205
36172297, 193683, 40732, 344584, 38372, 171302, 426569, 8036012
35649625, 172625, 35770, 310060, 34473, 278900, 581621, 11517135
42191406, 84423, 17720, 130342, 15093, 66207, 166988, 5987502
38336379, 88245, 18518, 132368, 16370, 77913, 164568, 5974115
38337882, 117691, 17389, 131660, 17321, 63080, 190476, 6114739
38447721, 158747, 29069, 252828, 28888, 123114, 413520, 13053987
42103801, 225740, 39950, 344819, 38051, 153051, 416034, 13194974
40731142, 83278, 17789, 129222, 15770, 66332, 149470, 8957187
36115867, 192274, 39333, 349875, 38101, 152680, 423637, 11885116
44121457, 161665, 33223, 349281, 33203, 126674, 349093, 10499366
44544035, 265048, 39043, 270596, 37495, 18803, 356215, 7314126
47423970, 263425, 41002, 306443, 34823, 134572, 370661, 12772240
42257262, 189784, 38156, 276595, 45492, 19388, 370727, 8232825
46291186, 153904, 31443, 393715, 37939, 166523, 411934, 14158443
40388035, 136784, 31798, 308408, 34558, 123543, 354491, 13475003
41363853, 119809, 23096, 200563, 24753, 167679, 351514, 13904781
41187897, 156816, 28715, 383727, 29699, 124255, 415190, 11413959
32265814, 156946, 31575, 288608, 30802, 138877, 372910, 16251229
38707446, 151218, 30556, 272713, 28548, 120575, 354101, 11311906
32067681, 82369, 17261, 108342, 14880, 7470, 144258, 5439053
39445196, 125056, 24948, 266952, 33146, 108763, 232351, 14259497
29213160, 80539, 15864, 142604, 16493, 64461, 162689, 10593622
33840708, 80715, 16135, 172035, 22148, 93256, 247160, 11929292
32703600, 196227, 38860, 458599, 51268, 178403, 583891, 17851703
36003428, 106887, 20515, 182690, 19021, 84460, 229265, 12050423
32087872, 81630, 17145, 105243, 14525, 7127, 138402, 5994142
38469384, 143317, 24404, 192198, 24010, 95395, 232935, 15692566
39758926, 172048, 22750, 207537, 32478, 16076, 292640, 7565239
36474595, 248612, 38412, 411054, 39740, 156023, 418956, 10546650
32817779, 177406, 36322, 382483, 35698, 141350, 374112, 13353201
40994072, 120653, 24541, 207704, 22880, 100848, 291999, 11250805
32944661, 174211, 36611, 355955, 31572, 136540, 567783, 13592544
40735628, 102854, 20949, 135325, 19201, 10840, 258920, 6537360
37889934, 177079, 36491, 308096, 37783, 151088, 436541, 10504966
44211991, 171017, 36478, 312096, 33979, 147920, 363300, 13955953
42643607, 190957, 105018, 269303, 37355, 19544, 350000, 8784401
46256635, 105487, 52338, 191586, 24051, 86368, 183207, 9869963
45139509, 193191, 37725, 407323, 36054, 136846, 366677, 13172559
41203883, 106230, 21877, 183689, 21246, 87894, 213326, 11590746
44115697, 192845, 122792, 265133, 38167, 19068, 344518, 11623254
42779308, 134493, 28034, 280713, 37986, 153244, 523817, 11945715
42684409, 105344, 22170, 142072, 20710, 10676, 187575, 7991623
47618079, 169047, 44456, 322805, 33684, 221454, 426141, 13311430
41162439, 80710, 15567, 118438, 13893, 58285, 129888, 9352006
46037028, 135702, 23349, 183556, 21377, 83270, 302434, 12639584
42912702, 208455, 40460, 588208, 57264, 175516, 478074, 15600205
49759150, 192064, 39339, 258770, 36803, 19389, 339402, 7259143
47386310, 137871, 27018, 178496, 25596, 13248, 240556, 9425082
45987861, 176068, 36741, 238187, 35151, 18464, 311183, 12216112
42802261, 174888, 35377, 311446, 35653, 139087, 363135, 14351060
40481630, 176741, 36598, 239925, 34469, 17795, 311432, 12619668
42253155, 174509, 35111, 251100, 43240, 18896, 314328, 11985379
31893777, 177476, 35779, 313325, 90831, 229077, 464795, 14458325
28874881, 147932, 21175, 179661, 19372, 80133, 202607, 8534417
35377500, 107781, 21767, 202536, 20935, 92455, 247388, 15398186
28745882, 122261, 18448, 130406, 15100, 70940, 146258, 7927580
36907417, 462940, 40446, 344984, 39098, 236318, 416667, 13198677
642179089, 433519, 45713, 408885, 65512, 25079, 420487, 8284956
34415176, 138706, 29075, 242942, 28421, 116708, 284814, 14919834
40244598, 172007, 35841, 311807, 37453, 167734, 383525, 13469298
42383581, 83937, 16194, 125203, 13806, 65754, 132159, 7825861
36940474, 173930, 36371, 362917, 35213, 140464, 486735, 14072380
40445205, 160098, 33215, 283031, 31127, 132748, 350628, 13824683
41186892, 162070, 34201, 248773, 25615, 13738, 288493, 8969062
34949156, 173676, 35355, 392558, 35543, 140031, 384375, 13109261
41409647, 116990, 23434, 201832, 22587, 89782, 334535, 12745033
42272401, 117655, 24297, 201973, 22245, 98139, 277568, 9218837
35086632, 160322, 33829, 284074, 32370, 137502, 331328, 11926846
43207183, 192525, 39785, 345660, 39043, 151718, 406829, 13044798
41272605, 107985, 22628, 142661, 19214, 10896, 180336, 6751126
37521021, 141459, 28462, 242352, 29272, 111282, 280160, 15987481
39278501, 187348, 39835, 265334, 39253, 20291, 349078, 8347030
46252172, 116349, 18587, 190256, 24211, 87643, 232177, 10635636
44465420, 109335, 21773, 181465, 19930, 93502, 206154, 11613413
44995710, 159981, 31578, 253333, 35721, 17667, 388370, 10781373
43536116, 240417, 46179, 361020, 56017, 169402, 556988, 14045527
40215066, 199330, 37378, 323294, 41935, 25449, 447424, 7183189
47342669, 187694, 39824, 350426, 38922, 162782, 510898, 10003355
44620028, 194439, 39264, 268370, 39985, 19474, 334154, 9498868
34100205, 149924, 31136, 265619, 30352, 112952, 287282, 14569292
29190762, 106955, 21964, 188401, 22571, 91750, 203796, 13149459
30987787, 113627, 24289, 157476, 22055, 11980, 251137, 6498091
50, 1, 87, 27434
check, getRandomReady, getFunc, getPair, acquireLocks, perfFunc, rmFITS/READY, newFITS/READY
103845, 168761, 46495, 561989, 41449, 179992, 556724, 11008940
31032889, 196308, 46916, 351934, 39364, 177807, 416385, 12217673
30852859, 119940, 25139, 172272, 24286, 14041, 233397, 6262127
39867427, 161235, 35270, 329917, 36107, 139472, 404254, 15131060
95658470, 371650, 44561, 352746, 39033, 176414, 399532, 14633028
39342309, 390806, 29687, 200977, 32690, 15139, 381200, 6272976
36898389, 203029, 19118, 132363, 17848, 65305, 163652, 6199506
38033957, 136686, 19127, 142241, 16861, 70591, 151404, 7186178
37047682, 77726, 20015, 146665, 16946, 75809, 154918, 7894557
36384251, 76761, 18904, 137408, 15260, 70211, 148338, 6190700
38621980, 83226, 21983, 143765, 18931, 10670, 167243, 4015982
39876901, 112352, 32298, 384066, 20604, 92444, 180796, 6145405
38130430, 101422, 39509, 209928, 18304, 11494, 177730, 8083588
36342538, 219701, 39735, 327540, 40170, 172265, 393022, 10592188
99643719, 237196, 39955, 334475, 38643, 166786, 418741, 16195899
38255940, 137150, 32858, 343639, 51693, 267113, 254895, 7284836
48083507, 159455, 59675, 320649, 37695, 226732, 182121, 6726365
47683924, 243006, 83612, 347300, 38978, 39925, 333237, 11805029
42828615, 148580, 110173, 136624, 33596, 887039, 548251, 3508797
39421221, 159582, 53757, 311512, 35534, 257822, 429837, 15050682
39915541, 216670, 64094, 290356, 48645, 73019, 468598, 5024238
37983330, 171246, 141906, 268602, 38993, 96788, 512853, 10472149
44091632, 233478, 152584, 210740, 55916, 200432, 571079, 6362533
47985027, 177231, 51937, 188199, 34932, 174192, 460305, 5990482
48655117, 177343, 45944, 293820, 36424, 188215, 397343, 9688739
33773964, 91331, 25811, 160171, 19314, 97062, 234405, 13003017
31375962, 160406, 45739, 299266, 35475, 382591, 562405, 8927134
89883855, 173950, 60136, 249238, 39074, 30319, 494805, 9212814
34511724, 170004, 49031, 152825, 38076, 165439, 401081, 6548323
39271326, 177891, 50644, 234650, 37510, 313649, 294966, 8065110
35637940, 122156, 39414, 199219, 31539, 24314, 302881, 8488967
34852187, 98169, 28502, 193939, 21334, 93066, 205145, 9254957
34999861, 101015, 29086, 178597, 20194, 105565, 212578, 13650532
41943344, 229020, 89547, 228446, 49451, 158853, 252032, 5574076
37607383, 105174, 30188, 136099, 22191, 136238, 124176, 4277502
40368371, 120078, 39466, 127364, 28808, 139403, 427712, 6262280
37473591, 214379, 48144, 152605, 35736, 30132, 333909, 6282207
37577481, 174959, 51036, 160442, 38136, 30859, 344949, 5960276
37817811, 189804, 58086, 283119, 40281, 32438, 354316, 8925567
34587016, 96409, 27416, 89447, 19883, 88417, 189101, 4140976
40304394, 128811, 37778, 141089, 27218, 137992, 387007, 5137921
38993256, 146558, 23310, 137422, 30601, 153691, 322672, 5435187
38340480, 176995, 51977, 327319, 37284, 190680, 410071, 12497209
42333946, 176584, 49947, 326873, 37966, 166662, 396085, 12358145
41920278, 112299, 33038, 102695, 23247, 118051, 237707, 3662076
40803727, 157374, 45463, 209363, 35262, 267039, 183563, 5382765
38602830, 146633, 46589, 155560, 35263, 225171, 397847, 6183957
37266758, 159632, 107504, 299958, 37551, 148278, 366945, 10666516
44148828, 243721, 51311, 330412, 37405, 163774, 399417, 11048974
43094362, 93500, 26329, 164019, 19785, 94008, 191630, 12627240
43282449, 251458, 49628, 328833, 37890, 163024, 482154, 22417391
42838882, 113031, 33128, 110221, 24310, 119636, 268619, 4324618
39976473, 174649, 50654, 168114, 38030, 427620, 356274, 4222438
38964589, 105828, 34043, 97024, 21355, 17900, 202409, 3380481
29948991, 177232, 50060, 282258, 34518, 140842, 327231, 11865106
31447162, 83540, 22138, 70339, 14088, 65942, 180313, 2972745
31949781, 100265, 28134, 92680, 19635, 107970, 299767, 4279694
40071126, 151676, 42208, 146160, 35905, 481324, 399956, 6772098
36903629, 176072, 50584, 250510, 38041, 30834, 447082, 3798390
39844924, 193297, 46806, 284972, 43683, 35937, 438539, 8719436
34434873, 76788, 22212, 123385, 15270, 102150, 148187, 6085347
38538316, 104837, 28289, 171818, 21493, 90843, 290123, 9110054
35010786, 207864, 35726, 171653, 30755, 127468, 364125, 8289627
35672432, 296714, 44757, 141423, 30217, 144109, 309804, 5245443
38521601, 237862, 42889, 271765, 31327, 132552, 312169, 13935541
40460202, 75501, 22853, 72212, 14891, 71943, 130014, 3820724
40928531, 147639, 43530, 147132, 32183, 142931, 446230, 4804450
39033177, 177045, 51457, 364513, 39233, 264212, 384845, 11195544
43462212, 164381, 47072, 161289, 36131, 153462, 538080, 5082327
38650621, 170419, 49687, 227008, 40822, 206741, 186962, 7103000
36607511, 127876, 40920, 189600, 31976, 176711, 152601, 5799048
38446850, 158312, 49717, 332265, 38933, 163299, 387535, 11718004
42633355, 254410, 45668, 227221, 35163, 27889, 290158, 8264372
46653241, 182211, 50363, 327725, 40832, 161470, 384583, 9926228
44798946, 169757, 45911, 268502, 42650, 31412, 304992, 10904157
44138666, 188996, 54331, 257975, 69521, 218158, 377505, 5620101
37973198, 124395, 36836, 163894, 26881, 153664, 132552, 4861037
38887126, 78494, 23756, 93347, 18128, 79847, 192063, 3616717
41093845, 121759, 32413, 197975, 23138, 109940, 221636, 11860255
43474669, 155938, 45730, 225123, 33387, 28451, 288135, 8767447
46217506, 175611, 53105, 186346, 38201, 169728, 382464, 5547811
71928522, 170214, 50288, 188922, 37364, 196855, 528263, 7811480
136905496, 167889, 50359, 223881, 37104, 210560, 187454, 7148599
36708015, 108868, 38589, 242187, 25791, 112679, 251291, 9332864
34484616, 99273, 29670, 188180, 23264, 93206, 297480, 13036021
30699847, 76653, 22295, 123052, 14200, 74390, 133673, 7379855
37461766, 128941, 35160, 162002, 26013, 191503, 151329, 4850344
39325382, 132922, 40950, 148451, 32549, 24638, 329884, 6796475
36799575, 139330, 39285, 158265, 31371, 122032, 345821, 8023981
36249367, 180312, 49111, 227138, 111116, 210115, 186401, 7532175
36031493, 134960, 39578, 561708, 41366, 145749, 306303, 12553390
31136270, 156362, 44215, 202510, 33983, 190091, 162073, 6740884
37380157, 147327, 44681, 342042, 38257, 150866, 422750, 14387493
40191649, 172520, 48114, 331529, 41639, 151011, 373222, 9706078
33538414, 94674, 26276, 133435, 19514, 15102, 162162, 5375229
39208261, 170910, 47803, 407631, 41704, 173858, 383210, 10781133
32600449, 141086, 38519, 149249, 30973, 23237, 259141, 5725165
38449504, 169714, 47012, 324854, 41132, 154930, 406202, 10994407
43606689, 101664, 28675, 132572, 23237, 16787, 187163, 4949613
39424074, 171999, 47413, 328492, 37435, 94102, 382930, 10679377
44271698, 118335, 32002, 214549, 25406, 99810, 243044, 13958263
41121075, 155476, 42754, 160647, 34357, 25238, 283262, 5633185
37968705, 117814, 35076, 136850, 25892, 109854, 236402, 7075479
37268008, 156604, 43690, 162674, 34331, 25925, 286479, 6734092
92677618, 167712, 43962, 162086, 34647, 25297, 284848, 5648418
38455294, 173552, 49717, 200983, 37725, 146185, 380349, 6619569
37027063, 142466, 40311, 270859, 31451, 123852, 299713, 11392740
43743832, 157484, 43713, 310871, 34567, 148090, 329945, 14976924
41300448, 126268, 36339, 207866, 27766, 121089, 277002, 5723545
49548479, 257140, 48890, 329654, 39068, 177761, 431985, 14315536
28566389, 73967, 20303, 72731, 14393, 10744, 119422, 2209965
31703296, 172871, 40900, 270327, 31579, 123548, 301377, 14718104
28528624, 74336, 21024, 86102, 14749, 90357, 67868, 2582768
30872008, 82858, 23685, 105749, 19153, 78982, 182109, 4890792
39248638, 87733, 22571, 90467, 19620, 14863, 153985, 4091583
29164058, 80974, 21613, 162353, 18878, 75798, 173661, 11086301
33202383, 81394, 22821, 84642, 16812, 65759, 134548, 2816950
30674373, 74192, 21091, 165957, 16412, 67908, 132253, 8328295
36029694, 85035, 24093, 154511, 19452, 96326, 209011, 11171172
33355311, 144915, 40022, 271549, 32838, 125640, 300591, 12711244
42334031, 168550, 49261, 219967, 38868, 213051, 186626, 6502627
37342009, 144919, 43574, 196070, 34085, 185463, 167833, 9723551
33522089, 66019, 21413, 83848, 14966, 90170, 143051, 2873405
42081130, 156229, 44250, 228881, 33779, 25235, 284856, 9455697
34291570, 134817, 37661, 247756, 29975, 116660, 417659, 13740705
41002821, 107298, 30068, 245453, 24792, 117303, 532502, 9769978
34217105, 154772, 44131, 170282, 36540, 454575, 256093, 6549757
36905050, 153017, 44122, 267105, 34051, 190782, 170643, 7515590
36689074, 145137, 43284, 297899, 34473, 135974, 335518, 14778554
39619886, 100434, 27803, 106311, 20697, 16166, 174232, 5085869
39439620, 160986, 44242, 314756, 37462, 139337, 336974, 14382100
40737195, 170339, 48314, 220623, 37294, 150771, 500015, 6270894
37242049, 254425, 47537, 212490, 40852, 205260, 236815, 7555603
36570062, 158132, 47051, 222573, 37419, 151577, 374055, 6907016
36384005, 170590, 49366, 329790, 50998, 238275, 516771, 12125431
43987472, 163374, 49426, 231287, 43027, 172475, 375063, 6012672
48535754, 161249, 40652, 208975, 23656, 127087, 337374, 7548429
47156544, 87261, 22867, 115335, 18145, 80868, 187959, 5199169
39002080, 80588, 21008, 85096, 14946, 65815, 132678, 3104554
30126912, 74123, 21815, 262749, 27503, 106729, 216704, 8523200
30190644, 74480, 21227, 216950, 17289, 41236, 148082, 3608913
29502344, 76655, 21640, 81630, 16325, 115370, 272531, 5903152
38312750, 84685, 21306, 102407, 16146, 87881, 91416, 2548656
30824339, 67573, 20619, 73101, 15319, 88091, 77382, 2614718
30806358, 65595, 19656, 67693, 15987, 178971, 110411, 2628183
30450149, 73817, 20640, 66449, 15410, 10437, 131559, 3043932
30348099, 75608, 21720, 78753, 16680, 66227, 169756, 8260919
91661708, 72958, 19986, 72175, 14610, 124714, 71222, 2645852
34312966, 67504, 22638, 81976, 15566, 70998, 128206, 5326658
35632392, 69807, 19982, 107628, 14672, 67179, 122419, 8796464
36039859, 172500, 48475, 213442, 38187, 157772, 372586, 10809968
32503923, 86241, 22339, 93485, 18949, 180354, 104202, 4872280
39813475, 143742, 44821, 198849, 34727, 238441, 421391, 7029682
36539629, 174094, 48364, 331884, 37635, 186055, 504540, 11252025
43276244, 170674, 44906, 198083, 35418, 154005, 353073, 11359266
43442456, 160968, 46215, 303480, 37775, 168114, 362268, 14447932
40521560, 172209, 48805, 188220, 56737, 34762, 341570, 6086811
37698322, 161711, 44911, 219225, 117139, 30063, 399913, 9114151
34613206, 154960, 43748, 277013, 36393, 155729, 331508, 10327486
44710437, 169112, 48444, 219671, 38121, 154814, 368478, 7378928
36201074, 146571, 41529, 153976, 32005, 159035, 152332, 6020529
40236737, 149197, 45302, 214049, 35515, 93958, 390046, 7969127
45999527, 76516, 20884, 112196, 17331, 64666, 135569, 8158756
47989164, 264562, 48890, 182437, 37765, 188766, 183640, 6241210
48789470, 237394, 50499, 229719, 37164, 314510, 372036, 11011208
43551224, 247088, 48685, 323526, 37906, 130031, 364828, 11323395
43238964, 250180, 49813, 337893, 55661, 119499, 398339, 11105548
43455693, 400617, 232450, 487671, 56548, 215847, 517078, 13572576
28840221, 94342, 26008, 115606, 20335, 14087, 155206, 6735445
37594886, 131990, 32841, 149787, 27465, 102003, 237561, 8844339
35481884, 174810, 49136, 227840, 37033, 162382, 370837, 11949902
42614075, 166852, 46665, 225710, 37149, 28529, 308878, 10074081
89568429, 177545, 48229, 228005, 40712, 28630, 313754, 8065719
35747129, 171061, 49682, 312646, 39620, 94579, 387785, 7123059
36535403, 117614, 32337, 230389, 26367, 111061, 232834, 14732637
40665898, 171046, 47707, 322338, 39520, 150063, 478069, 12156599
42349303, 171347, 43218, 275119, 33725, 145974, 332832, 11601817
43027512, 131573, 37091, 174317, 31027, 121450, 288224, 10008823
45205402, 172680, 49317, 247870, 54083, 394265, 562285, 8300232
46018544, 156505, 43502, 163445, 34336, 175360, 167155, 7281187
48210765, 153191, 46876, 231257, 38687, 147338, 363271, 7519369
47503082, 167102, 47708, 217265, 37776, 148295, 368993, 10603518
43733974, 102717, 28635, 177357, 22093, 89360, 201653, 12817468
42456837, 140156, 38206, 177383, 29166, 113563, 268475, 7730830
48756181, 164913, 45603, 226902, 37815, 29842, 308041, 8197881
45170373, 162478, 39259, 166318, 29725, 118023, 275493, 7593672
36673035, 145236, 54262, 267533, 31876, 126526, 297391, 16551846
38484287, 230952, 47758, 267244, 37238, 30739, 354881, 11257398
33693101, 75559, 20754, 146984, 17001, 60819, 132915, 11430584
33187941, 131908, 38071, 148889, 29119, 22006, 269085, 7750722
36182547, 133541, 38588, 145117, 35015, 154596, 148623, 9753140
34295891, 88050, 26850, 164898, 23251, 92992, 202118, 10350762
34333811, 169537, 48159, 317772, 124130, 160146, 414586, 11968605
42509570, 169378, 48580, 320865, 44145, 240008, 413409, 11936375
42723628, 177100, 48344, 230867, 38788, 159310, 503422, 8151310
35290287, 131955, 36507, 232100, 28942, 116784, 269182, 11269573
43898886, 143412, 40456, 263215, 39281, 133762, 342009, 11800304
43095473, 176494, 75284, 342657, 39525, 165518, 411413, 15401585
38542728, 76736, 21512, 122415, 15696, 65339, 146993, 7313488
37075751, 76594, 22108, 90019, 18566, 73386, 143964, 4299396
